Date,Sales,Product,Category,Region,Quantity,Discount,Unit Price
2024-08-20,1334.9,Laptop,Electronics,Central,5,0.05,270.89
2024-08-20,661.05,Dumbbells,Sports,West,7,0.05,92.28
2024-08-20,2607.65,Smart Watch,Electronics,West,4,0.05,749.51
2024-08-20,49.06,Bicycle,Sports,East,1,0.2,58.81
2024-08-20,112.35,Textbook,Books,North,6,0.3,25.63
2024-08-20,2449.47,Tablet,Electronics,North,10,0.05,298.8
2024-08-20,60.5,Dumbbells,Sports,East,1,0.3,78.66
2024-08-20,399.54,Air Fryer,Home & Kitchen,West,5,0,77.92
2024-08-21,1370.95,Smartphone,Electronics,East,4,0.2,495.6
2024-08-21,6022.81,Camera,Electronics,South,10,0,613.28
2024-08-21,2755.22,Smart Watch,Electronics,North,9,0.1,329.16
2024-08-21,496.95,Dumbbells,Sports,West,8,0,67.44
2024-08-21,3279.84,Headphones,Electronics,West,5,0,574.29
2024-08-21,146.45,Textbook,Books,West,6,0,26.14
2024-08-21,35.82,Cookbook,Books,South,2,0.25,24.97
2024-08-22,91.26,Sneakers,Clothing,East,1,0.05,87.57
2024-08-22,133.99,Fiction Novel,Books,South,10,0.2,16.77
2024-08-22,466.2,Running Shoes,Sports,West,6,0.25,91.24
2024-08-22,226.78,Jacket,Clothing,North,6,0.25,53.88
2024-08-22,58.26,Dumbbells,Sports,West,1,0,67.2
2024-08-23,2373.09,Camera,Electronics,North,4,0,535.99
2024-08-23,2111.33,Laptop,Electronics,South,3,0,703.19
2024-08-23,262.75,Jacket,Clothing,North,7,0,36.69
2024-08-23,848.43,Vacuum,Home & Kitchen,Central,9,0.15,125.44
2024-08-23,115.47,Textbook,Books,North,10,0.2,15.55
2024-08-23,335.43,Lamp,Home & Kitchen,North,5,0.1,69.44
2024-08-23,271.87,Comics,Books,North,7,0,43.76
2024-08-23,191.58,Dress,Clothing,West,3,0,67.07
2024-08-23,677.35,Smartphone,Electronics,West,1,0,672.66
2024-08-23,663.63,Vacuum,Home & Kitchen,East,6,0,104.13
2024-08-23,536.48,Tennis Racket,Sports,West,9,0.2,66.47
2024-08-24,647.05,Dumbbells,Sports,South,10,0.1,62.69
2024-08-24,35.17,Yoga Mat,Sports,Central,1,0.3,44.63
2024-08-24,146.99,Textbook,Books,North,5,0.05,24.11
2024-08-24,314.32,Hoodie,Clothing,West,4,0,63.2
2024-08-24,3364.46,Smart Watch,Electronics,East,8,0.25,453.3
2024-08-24,73.61,Textbook,Books,South,2,0.05,30.86
2024-08-24,45.07,Hoodie,Clothing,Central,1,0.1,36.94
2024-08-24,851.97,Hoodie,Clothing,West,9,0.15,103.45
2024-08-24,124.77,Jacket,Clothing,West,2,0,58.85
2024-08-24,32.83,Textbook,Books,West,1,0.2,39.62
2024-08-24,2934.32,Headphones,Electronics,West,6,0.25,543.06
2024-08-24,245.37,Hoodie,Clothing,East,3,0.2,88.92
2024-08-25,370.38,Dumbbells,Sports,Central,6,0,49.54
2024-08-25,378.91,Pillow,Home & Kitchen,East,6,0.05,49.71
2024-08-25,1006.23,Running Shoes,Sports,South,9,0.05,91.32
2024-08-25,31.11,Textbook,Books,Central,1,0.1,30.7
2024-08-25,228.54,Running Shoes,Sports,North,3,0.2,72.93
2024-08-26,350.69,Hoodie,Clothing,Central,4,0.15,98.34
2024-08-26,72.03,T-Shirt,Clothing,West,1,0,69.57
2024-08-26,681.2,Pillow,Home & Kitchen,Central,8,0,97.57
2024-08-26,3037.73,Smart Watch,Electronics,South,4,0.1,772.15
2024-08-26,2708.33,Smartphone,Electronics,Central,9,0.1,350.44
2024-08-26,1945.56,Smart Watch,Electronics,South,4,0.3,690.52
2024-08-27,122.96,Comics,Books,East,3,0,41.51
2024-08-27,153.59,Blender,Home & Kitchen,Central,3,0.05,52.4
2024-08-27,3214.64,Camera,Electronics,North,8,0.25,544.52
2024-08-27,132.98,Air Fryer,Home & Kitchen,North,1,0.05,122.62
2024-08-27,98.02,Vacuum,Home & Kitchen,West,1,0.2,110.62
2024-08-27,98.84,Jeans,Clothing,West,2,0.1,55.38
2024-08-27,4828.91,Tablet,Electronics,North,7,0,666.68
2024-08-28,172.16,Comics,Books,North,5,0,30.25
2024-08-28,399.61,Pillow,Home & Kitchen,South,7,0.15,76.97
2024-08-28,336.69,Dumbbells,Sports,West,6,0.25,82.14
2024-08-28,87.61,Fiction Novel,Books,East,7,0.25,15.88
2024-08-28,1232.51,Smart Watch,Electronics,West,5,0,283.85
2024-08-28,579.17,Dumbbells,Sports,East,7,0.05,77.66
2024-08-28,268.64,Lamp,Home & Kitchen,West,3,0.05,90.83
2024-08-28,356.45,Running Shoes,Sports,West,8,0.1,58.24
2024-08-28,125.82,Jacket,Clothing,West,2,0,56.38
2024-08-29,289.82,Pillow,Home & Kitchen,North,3,0,99.04
2024-08-29,418.72,Pillow,Home & Kitchen,West,6,0.05,65.36
2024-08-29,130.65,Textbook,Books,East,7,0.15,20.36
2024-08-29,65.05,Pillow,Home & Kitchen,East,1,0.1,70.5
2024-08-29,505.08,Bicycle,Sports,South,10,0.15,62.63
2024-08-29,67.87,Comics,Books,East,3,0,20.44
2024-08-29,391.87,Vacuum,Home & Kitchen,North,6,0.1,72.68
2024-08-29,115.97,Cookbook,Books,Central,4,0,33.31
2024-08-29,646.99,Protein Powder,Sports,West,7,0,83.99
2024-08-29,5610.5,Tablet,Electronics,South,9,0,561.69
2024-08-30,163.48,Fiction Novel,Books,East,9,0.1,22.0
2024-08-30,776.6,Sneakers,Clothing,Central,8,0.05,100.7
2024-08-30,265.5,Air Fryer,Home & Kitchen,South,5,0.1,53.83
2024-08-30,398.18,Yoga Mat,Sports,East,7,0.2,67.03
2024-08-30,262.6,Protein Powder,Sports,Central,10,0.25,36.09
2024-08-30,418.44,Pillow,Home & Kitchen,South,8,0.25,63.89
2024-08-30,4283.37,Laptop,Electronics,East,8,0.05,566.93
2024-08-30,206.42,Yoga Mat,Sports,East,7,0.2,41.09
2024-08-30,328.85,Science Book,Books,West,8,0.05,40.34
2024-08-30,83.12,Science Book,Books,North,5,0.05,15.6
2024-08-30,417.7,Protein Powder,Sports,North,7,0,61.06
2024-08-31,315.05,Biography,Books,Central,9,0.2,36.69
2024-08-31,184.25,Science Book,Books,North,9,0.1,19.16
2024-08-31,427.77,Jeans,Clothing,East,8,0.3,65.15
2024-08-31,761.26,Camera,Electronics,West,2,0.25,481.91
2024-08-31,630.64,Lamp,Home & Kitchen,Central,6,0,92.18
2024-08-31,474.99,Tennis Racket,Sports,South,4,0,96.14
2024-08-31,1882.84,Laptop,Electronics,Central,4,0,427.85
2024-09-01,230.67,Jacket,Clothing,East,5,0.1,45.26
2024-09-01,4162.89,Laptop,Electronics,East,6,0,549.66
2024-09-01,3376.28,Smart Watch,Electronics,North,10,0.25,449.95
2024-09-01,55.18,Yoga Mat,Sports,West,1,0.25,61.7
2024-09-01,161.09,Dumbbells,Sports,North,4,0.2,39.41
2024-09-01,612.95,Air Fryer,Home & Kitchen,South,9,0.2,66.86
2024-09-01,87.32,Jacket,Clothing,East,1,0.15,97.58
2024-09-01,47.51,Hoodie,Clothing,North,1,0.15,43.22
2024-09-01,182.73,Textbook,Books,East,10,0.15,17.07
2024-09-01,51.95,Textbook,Books,North,4,0.25,17.86
2024-09-02,341.22,Protein Powder,Sports,South,6,0,69.42
2024-09-02,409.62,Blender,Home & Kitchen,East,5,0.05,83.61
2024-09-02,283.61,Biography,Books,Central,9,0.05,35.59
2024-09-02,202.71,Science Book,Books,West,5,0.1,44.49
2024-09-02,74.42,Bicycle,Sports,North,1,0.05,76.67
2024-09-02,175.58,Textbook,Books,South,10,0,19.19
2024-09-02,4389.33,Tablet,Electronics,South,10,0,429.04
2024-09-02,2405.88,Smart Watch,Electronics,South,5,0.05,511.33
2024-09-02,832.02,Coffee Maker,Home & Kitchen,West,10,0.3,111.72
2024-09-03,485.8,Bicycle,Sports,South,9,0,64.69
2024-09-03,1196.08,Smartphone,Electronics,Central,3,0.3,660.58
2024-09-03,460.3,Yoga Mat,Sports,North,6,0.15,91.66
2024-09-04,225.34,Textbook,Books,North,7,0,31.76
2024-09-04,52.25,Biography,Books,North,4,0,16.14
2024-09-04,711.11,Pillow,Home & Kitchen,East,7,0,98.0
2024-09-04,263.84,T-Shirt,Clothing,East,4,0.2,102.07
2024-09-04,221.62,Vacuum,Home & Kitchen,East,4,0,65.83
2024-09-04,626.9,Air Fryer,Home & Kitchen,Central,6,0,107.47
2024-09-04,258.2,Biography,Books,North,10,0,26.37
2024-09-05,102.41,Dress,Clothing,East,2,0.2,71.29
2024-09-05,506.85,Dumbbells,Sports,North,6,0.1,97.57
2024-09-05,994.96,Dress,Clothing,North,10,0,107.29
2024-09-05,114.82,Yoga Mat,Sports,North,2,0.05,55.46
2024-09-06,1572.57,Smart Watch,Electronics,West,5,0.1,383.51
2024-09-06,589.27,Hoodie,Clothing,East,10,0,71.49
2024-09-06,84.59,Running Shoes,Sports,North,2,0.15,57.53
2024-09-06,1929.58,Tablet,Electronics,South,3,0.15,698.97
2024-09-06,558.82,Jacket,Clothing,Central,9,0.3,89.43
2024-09-06,546.87,Yoga Mat,Sports,East,10,0.1,65.7
2024-09-06,339.81,Protein Powder,Sports,East,6,0,56.51
2024-09-06,252.59,Protein Powder,Sports,South,3,0,80.35
2024-09-06,30.21,Comics,Books,East,2,0.05,17.42
2024-09-07,2639.54,Camera,Electronics,North,4,0,547.07
2024-09-07,29.3,Textbook,Books,West,1,0.15,33.73
2024-09-07,503.91,Tennis Racket,Sports,Central,7,0,68.02
2024-09-07,308.35,Sneakers,Clothing,East,3,0,78.47
2024-09-07,1029.16,Protein Powder,Sports,Central,10,0.15,98.15
2024-09-07,598.71,Protein Powder,Sports,East,8,0.05,66.92
2024-09-07,234.37,Yoga Mat,Sports,South,8,0.25,34.56
2024-09-07,3690.41,Smartphone,Electronics,North,6,0.3,792.27
2024-09-07,362.2,Lamp,Home & Kitchen,East,4,0.25,114.42
2024-09-07,110.38,Biography,Books,North,4,0,22.69
2024-09-07,301.98,Pillow,Home & Kitchen,North,5,0,49.37
2024-09-07,257.63,Yoga Mat,Sports,South,7,0,37.95
2024-09-08,194.21,Tennis Racket,Sports,East,2,0,80.77
2024-09-08,142.65,Lamp,Home & Kitchen,North,1,0.1,131.97
2024-09-08,281.66,Jacket,Clothing,East,4,0.2,86.38
2024-09-08,441.37,Vacuum,Home & Kitchen,North,5,0,73.82
2024-09-08,43.76,Bicycle,Sports,West,1,0,37.14
2024-09-08,267.79,T-Shirt,Clothing,East,3,0,78.39
2024-09-08,85.63,Fiction Novel,Books,North,2,0.1,41.54
2024-09-09,594.56,Jacket,Clothing,North,10,0.15,65.25
2024-09-09,75.72,Hoodie,Clothing,West,2,0.2,45.48
2024-09-09,123.18,Comics,Books,Central,5,0,30.49
2024-09-09,2687.86,Smartphone,Electronics,South,4,0,797.65
2024-09-09,211.85,Biography,Books,West,6,0.2,44.45
2024-09-09,693.48,Jeans,Clothing,South,9,0.05,88.34
2024-09-10,1809.36,Tablet,Electronics,South,5,0,422.04
2024-09-10,344.06,Yoga Mat,Sports,West,5,0,76.72
2024-09-10,41.76,Sneakers,Clothing,Central,1,0.15,60.68
2024-09-10,157.2,Blender,Home & Kitchen,Central,2,0.05,89.86
2024-09-10,111.88,Vacuum,Home & Kitchen,West,3,0.3,56.24
2024-09-10,33.09,Cookbook,Books,North,1,0.15,39.98
2024-09-10,885.15,Pillow,Home & Kitchen,West,10,0,96.86
2024-09-11,3365.31,Smart Watch,Electronics,East,10,0.15,462.94
2024-09-11,109.03,Cookbook,Books,South,6,0,19.22
2024-09-11,109.13,Sneakers,Clothing,East,3,0.3,55.04
2024-09-11,88.9,Sneakers,Clothing,Central,1,0,83.75
2024-09-11,173.94,Yoga Mat,Sports,West,3,0,58.34
2024-09-11,102.43,Hoodie,Clothing,East,3,0.15,38.36
2024-09-11,70.72,Yoga Mat,Sports,South,2,0.2,52.21
2024-09-11,190.99,Blender,Home & Kitchen,North,4,0,53.8
2024-09-12,78.37,T-Shirt,Clothing,North,2,0,44.14
2024-09-12,111.54,Air Fryer,Home & Kitchen,South,2,0.25,75.07
2024-09-12,336.95,Protein Powder,Sports,North,6,0,55.16
2024-09-12,72.71,Textbook,Books,North,3,0.1,27.82
2024-09-13,537.89,Protein Powder,Sports,West,10,0.3,71.52
2024-09-13,503.21,Jacket,Clothing,West,10,0.1,67.39
2024-09-13,607.32,Jacket,Clothing,North,8,0.1,85.75
2024-09-13,239.23,Textbook,Books,South,8,0.05,36.2
2024-09-13,27.81,Biography,Books,North,1,0,28.29
2024-09-13,93.41,Vacuum,Home & Kitchen,East,1,0.15,111.18
2024-09-13,72.31,T-Shirt,Clothing,North,2,0.25,46.37
2024-09-13,928.85,Camera,Electronics,East,3,0.15,339.44
2024-09-13,377.77,Jeans,Clothing,South,4,0,91.0
2024-09-14,131.07,T-Shirt,Clothing,West,2,0.2,67.06
2024-09-14,363.33,Protein Powder,Sports,West,5,0.2,77.76
2024-09-14,1038.78,Headphones,Electronics,North,2,0.3,595.96
2024-09-14,70.66,Tennis Racket,Sports,North,2,0.25,40.77
2024-09-14,181.66,Science Book,Books,South,10,0.05,16.8
2024-09-14,861.09,Pillow,Home & Kitchen,East,9,0,86.46
2024-09-15,243.72,Dress,Clothing,South,5,0.3,60.4
2024-09-15,965.31,Pillow,Home & Kitchen,West,10,0.25,129.66
2024-09-15,745.26,Vacuum,Home & Kitchen,Central,8,0,81.25
2024-09-15,528.53,Tablet,Electronics,West,2,0.25,306.45
2024-09-15,59.11,Air Fryer,Home & Kitchen,North,1,0.25,62.99
2024-09-16,236.08,Tennis Racket,Sports,South,5,0.05,53.25
2024-09-16,591.96,Dress,Clothing,West,7,0.1,104.9
2024-09-16,21.58,Comics,Books,West,2,0.3,18.59
2024-09-16,4453.7,Smart Watch,Electronics,South,8,0.05,657.1
2024-09-16,196.3,Textbook,Books,East,10,0.3,27.53
2024-09-16,1008.83,Pillow,Home & Kitchen,South,8,0.05,134.01
2024-09-16,2229.98,Camera,Electronics,Central,9,0.2,326.46
2024-09-16,344.56,Coffee Maker,Home & Kitchen,South,6,0.15,74.62
2024-09-16,34.63,Biography,Books,West,1,0,36.72
2024-09-16,130.31,Comics,Books,North,5,0.15,33.93
2024-09-16,145.91,T-Shirt,Clothing,North,2,0,70.92
2024-09-17,1985.09,Smartphone,Electronics,West,3,0,789.23
2024-09-17,335.71,Sneakers,Clothing,Central,6,0,63.5
2024-09-17,226.02,Air Fryer,Home & Kitchen,East,3,0,79.35
2024-09-17,574.13,Pillow,Home & Kitchen,Central,6,0,89.38
2024-09-17,82.31,Cookbook,Books,South,5,0.1,21.48
2024-09-17,100.99,Jeans,Clothing,North,3,0.1,45.16
2024-09-17,104.11,Cookbook,Books,Central,7,0,16.26
2024-09-18,1797.23,Camera,Electronics,North,5,0.2,547.32
2024-09-18,132.43,Textbook,Books,South,8,0,20.11
2024-09-18,594.96,Jeans,Clothing,North,10,0.05,60.66
2024-09-18,4274.47,Tablet,Electronics,North,7,0,663.28
2024-09-18,345.14,Running Shoes,Sports,North,6,0.3,93.41
2024-09-19,289.87,Jeans,Clothing,West,5,0.1,77.79
2024-09-19,424.84,Laptop,Electronics,South,1,0.2,560.4
2024-09-19,2032.03,Tablet,Electronics,North,7,0,347.64
2024-09-19,271.18,Coffee Maker,Home & Kitchen,West,6,0.2,59.96
2024-09-19,43.81,Sneakers,Clothing,West,1,0.2,60.29
2024-09-19,3085.08,Tablet,Electronics,South,5,0,755.36
2024-09-19,1495.02,Tablet,Electronics,South,2,0,696.62
2024-09-19,84.56,Science Book,Books,South,3,0.1,31.84
2024-09-20,381.37,Lamp,Home & Kitchen,Central,4,0.25,118.45
2024-09-20,36.48,Sneakers,Clothing,West,1,0.2,41.91
2024-09-20,250.6,Comics,Books,Central,8,0.3,43.66
2024-09-20,57.76,Yoga Mat,Sports,North,2,0.05,37.21
2024-09-20,253.71,Blender,Home & Kitchen,Central,3,0.3,138.72
2024-09-20,506.22,Jeans,Clothing,South,8,0,71.55
2024-09-20,237.97,Yoga Mat,Sports,West,4,0.1,74.53
2024-09-20,283.18,Running Shoes,Sports,Central,5,0.1,60.04
2024-09-20,471.98,Dress,Clothing,North,7,0.15,88.13
2024-09-20,443.2,Blender,Home & Kitchen,West,10,0.25,71.77
2024-09-20,1201.66,Tablet,Electronics,West,2,0,670.28
2024-09-20,105.08,Fiction Novel,Books,North,3,0.2,43.95
2024-09-21,1118.22,Air Fryer,Home & Kitchen,North,10,0.1,119.83
2024-09-21,335.54,Fiction Novel,Books,South,10,0.25,34.81
2024-09-21,1863.41,Tablet,Electronics,North,4,0,443.55
2024-09-21,271.98,Science Book,Books,East,7,0.15,35.03
2024-09-21,366.48,Fiction Novel,Books,East,9,0.15,37.8
2024-09-21,794.53,Smart Watch,Electronics,Central,1,0.15,762.16
2024-09-21,610.34,Jeans,Clothing,South,7,0,70.94
2024-09-21,1987.31,Headphones,Electronics,Central,6,0.15,331.59
2024-09-22,63.16,Science Book,Books,Central,2,0.1,27.16
2024-09-22,337.75,Jeans,Clothing,Central,3,0.05,102.53
2024-09-22,4075.88,Smart Watch,Electronics,West,6,0.25,696.95
2024-09-22,141.06,Fiction Novel,Books,West,7,0.25,26.23
2024-09-22,1355.4,Air Fryer,Home & Kitchen,Central,9,0.05,141.78
2024-09-23,65.18,Biography,Books,Central,4,0.1,22.05
2024-09-23,489.2,Hoodie,Clothing,South,8,0.2,72.81
2024-09-23,1675.68,Tablet,Electronics,Central,3,0.2,730.03
2024-09-24,51.0,Yoga Mat,Sports,Central,1,0.15,64.77
2024-09-24,46.73,T-Shirt,Clothing,North,1,0,49.42
2024-09-24,406.22,Coffee Maker,Home & Kitchen,Central,4,0,114.42
2024-09-24,2316.03,Smart Watch,Electronics,South,9,0.05,289.25
2024-09-24,515.98,Tablet,Electronics,South,2,0.25,386.6
2024-09-24,311.55,Dress,Clothing,Central,4,0,77.67
2024-09-24,518.79,Bicycle,Sports,East,10,0,54.63
2024-09-24,228.74,Comics,Books,South,10,0.05,22.39
2024-09-24,248.14,Bicycle,Sports,South,3,0,82.63
2024-09-25,434.6,Yoga Mat,Sports,Central,6,0,73.37
2024-09-25,23.82,Fiction Novel,Books,Central,1,0.3,32.69
2024-09-25,4352.2,Smart Watch,Electronics,Central,9,0.1,660.87
2024-09-25,187.59,Jeans,Clothing,West,3,0.1,67.51
2024-09-25,502.69,Blender,Home & Kitchen,South,8,0.1,82.5
2024-09-26,123.85,Jeans,Clothing,West,3,0,49.35
2024-09-26,217.13,Air Fryer,Home & Kitchen,South,3,0,78.73
2024-09-26,623.74,Dumbbells,Sports,South,10,0.25,94.53
2024-09-26,3952.4,Laptop,Electronics,West,6,0,710.0
2024-09-26,395.63,Running Shoes,Sports,South,5,0.15,87.99
2024-09-26,503.2,Jeans,Clothing,Central,7,0,66.68
2024-09-26,241.98,Vacuum,Home & Kitchen,East,3,0.2,109.58
2024-09-26,197.08,Vacuum,Home & Kitchen,North,2,0.05,97.16
2024-09-26,367.34,Hoodie,Clothing,North,8,0,47.16
2024-09-26,2806.03,Smart Watch,Electronics,East,7,0.15,447.99
2024-09-27,590.2,Dress,Clothing,Central,9,0,60.5
2024-09-27,165.64,Comics,Books,West,6,0,25.66
2024-09-27,633.86,Running Shoes,Sports,West,10,0,62.23
2024-09-27,455.35,Jeans,Clothing,West,5,0.15,106.81
2024-09-27,119.72,Blender,Home & Kitchen,West,1,0.05,118.84
2024-09-27,394.81,Blender,Home & Kitchen,East,10,0.2,57.94
2024-09-27,507.25,T-Shirt,Clothing,West,8,0.1,69.8
2024-09-27,172.65,Blender,Home & Kitchen,South,3,0,57.48
2024-09-27,995.39,Hoodie,Clothing,North,10,0.05,96.58
2024-09-28,350.12,Yoga Mat,Sports,South,5,0,62.29
2024-09-28,5667.38,Laptop,Electronics,South,10,0.3,771.18
2024-09-28,715.77,Tennis Racket,Sports,North,9,0.05,81.55
2024-09-28,1945.8,Laptop,Electronics,East,6,0.15,381.93
2024-09-29,672.02,Pillow,Home & Kitchen,West,4,0.1,142.53
2024-09-29,1521.82,Camera,Electronics,West,2,0,596.94
2024-09-29,165.67,Science Book,Books,South,6,0,22.84
2024-09-29,1347.97,Blender,Home & Kitchen,South,9,0,138.72
2024-09-29,6273.42,Headphones,Electronics,West,9,0,578.58
2024-09-29,400.72,T-Shirt,Clothing,West,9,0.1,45.57
2024-09-30,2285.0,Smartphone,Electronics,Central,5,0,457.15
2024-09-30,265.01,Biography,Books,North,10,0.3,34.91
2024-09-30,206.52,Comics,Books,South,6,0.05,43.24
2024-09-30,465.5,Air Fryer,Home & Kitchen,South,7,0.05,80.52
2024-09-30,227.95,Running Shoes,Sports,North,4,0.1,60.34
2024-09-30,3771.53,Headphones,Electronics,North,7,0.15,716.06
2024-09-30,628.09,Dress,Clothing,North,8,0.05,90.17
2024-09-30,2082.82,Smartphone,Electronics,West,5,0.2,531.3
2024-09-30,127.46,Blender,Home & Kitchen,North,3,0.3,58.37
2024-09-30,329.44,Tennis Racket,Sports,North,7,0.25,74.04
2024-09-30,200.97,Running Shoes,Sports,West,3,0.1,89.37
2024-10-01,184.43,Sneakers,Clothing,South,2,0,80.34
2024-10-01,166.39,Biography,Books,West,6,0.3,37.3
2024-10-01,151.37,Vacuum,Home & Kitchen,East,1,0,133.31
2024-10-01,349.88,Hoodie,Clothing,East,6,0,53.77
2024-10-01,461.22,Air Fryer,Home & Kitchen,North,5,0,85.54
2024-10-01,995.29,Pillow,Home & Kitchen,South,9,0.1,129.19
2024-10-01,426.1,Running Shoes,Sports,South,7,0.1,64.47
2024-10-01,209.7,Biography,Books,North,10,0.1,23.83
2024-10-01,2651.59,Smart Watch,Electronics,East,7,0,376.18
2024-10-02,738.19,Blender,Home & Kitchen,Central,9,0,65.86
2024-10-02,580.84,Sneakers,Clothing,Central,7,0.05,71.01
2024-10-02,1003.0,Blender,Home & Kitchen,East,9,0.15,115.13
2024-10-02,2899.44,Smart Watch,Electronics,West,8,0.3,491.02
2024-10-02,52.48,Comics,Books,Central,3,0.1,19.25
2024-10-02,103.06,Science Book,Books,West,7,0.25,20.3
2024-10-02,235.78,Fiction Novel,Books,West,6,0.15,40.84
2024-10-02,754.15,Air Fryer,Home & Kitchen,South,10,0.15,73.86
2024-10-03,450.73,Bicycle,Sports,Central,6,0,66.17
2024-10-03,63.94,Running Shoes,Sports,South,1,0.25,73.04
2024-10-03,227.19,Tennis Racket,Sports,East,5,0.05,41.01
2024-10-03,109.57,Tennis Racket,Sports,South,2,0,53.61
2024-10-03,3716.84,Tablet,Electronics,East,5,0,659.99
2024-10-03,184.99,Textbook,Books,South,5,0.3,42.29
2024-10-03,65.21,Vacuum,Home & Kitchen,East,1,0.15,77.69
2024-10-03,23.45,Comics,Books,West,1,0.1,21.03
2024-10-03,37.02,Textbook,Books,South,1,0.25,43.94
2024-10-04,30.33,Cookbook,Books,North,1,0.2,32.48
2024-10-04,303.27,Coffee Maker,Home & Kitchen,Central,5,0,50.22
2024-10-04,127.27,Jacket,Clothing,West,2,0,62.1
2024-10-04,3112.77,Headphones,Electronics,North,9,0,352.59
2024-10-04,179.56,Dumbbells,Sports,East,2,0.05,82.97
2024-10-04,1827.27,Smartphone,Electronics,Central,6,0,294.17
2024-10-04,375.94,Pillow,Home & Kitchen,West,3,0,107.22
2024-10-04,416.83,Air Fryer,Home & Kitchen,South,4,0.05,94.23
2024-10-04,3411.19,Tablet,Electronics,Central,8,0.1,456.26
2024-10-04,249.06,Tennis Racket,Sports,East,3,0.05,87.43
2024-10-04,756.12,Hoodie,Clothing,Central,9,0.2,100.2
2024-10-04,392.17,Yoga Mat,Sports,South,5,0,70.06
2024-10-05,1277.51,Smartphone,Electronics,North,2,0,498.01
2024-10-05,607.04,Pillow,Home & Kitchen,East,10,0.15,51.94
2024-10-05,205.21,Dumbbells,Sports,East,2,0.25,96.7
2024-10-05,620.46,Jeans,Clothing,East,4,0,103.34
2024-10-05,164.2,Fiction Novel,Books,Central,3,0,39.96
2024-10-05,599.4,Dumbbells,Sports,North,7,0.2,77.26
2024-10-05,141.64,Dumbbells,Sports,South,2,0.2,67.85
2024-10-06,666.99,Camera,Electronics,North,1,0,563.77
2024-10-06,444.2,Sneakers,Clothing,Central,4,0.25,99.89
2024-10-06,660.28,Hoodie,Clothing,East,8,0.15,79.79
2024-10-06,757.88,Vacuum,Home & Kitchen,East,5,0,111.3
2024-10-06,614.65,Jacket,Clothing,East,8,0.3,85.97
2024-10-06,221.05,Bicycle,Sports,West,3,0,53.21
2024-10-06,506.42,Sneakers,Clothing,East,10,0.05,46.36
2024-10-06,535.85,Lamp,Home & Kitchen,North,5,0,78.79
2024-10-06,5599.67,Camera,Electronics,South,10,0.25,634.44
2024-10-06,285.19,Biography,Books,South,10,0,25.2
2024-10-06,221.14,Science Book,Books,South,4,0,42.59
2024-10-07,99.1,Jacket,Clothing,Central,1,0.1,97.86
2024-10-07,429.98,Biography,Books,Central,10,0.05,36.13
2024-10-07,684.6,Lamp,Home & Kitchen,East,6,0,118.95
2024-10-07,2178.28,Camera,Electronics,East,5,0.1,433.48
2024-10-07,124.59,Vacuum,Home & Kitchen,Central,3,0.1,48.38
2024-10-07,2444.32,Camera,Electronics,Central,8,0.05,277.52
2024-10-07,467.12,T-Shirt,Clothing,West,8,0,59.63
2024-10-07,604.23,Pillow,Home & Kitchen,Central,9,0,71.15
2024-10-08,191.77,T-Shirt,Clothing,East,2,0.05,88.06
2024-10-08,79.66,Sneakers,Clothing,North,1,0.25,107.08
2024-10-08,786.67,Vacuum,Home & Kitchen,East,6,0,132.92
2024-10-08,68.08,Dress,Clothing,North,1,0.2,71.56
2024-10-08,154.87,Jeans,Clothing,North,3,0,47.4
2024-10-08,411.3,Textbook,Books,Central,10,0,33.33
2024-10-09,255.46,Vacuum,Home & Kitchen,South,2,0.05,129.91
2024-10-09,428.18,Protein Powder,Sports,East,9,0.15,44.69
2024-10-09,234.82,Vacuum,Home & Kitchen,South,2,0,103.69
2024-10-09,1476.1,Lamp,Home & Kitchen,North,10,0.1,134.03
2024-10-09,3709.43,Tablet,Electronics,West,6,0.25,766.02
2024-10-09,182.42,Dress,Clothing,Central,3,0.2,61.12
2024-10-09,527.15,Tennis Racket,Sports,Central,7,0.25,93.04
2024-10-09,542.05,Tennis Racket,Sports,East,8,0,65.08
2024-10-09,58.67,Running Shoes,Sports,East,1,0.2,59.16
2024-10-09,649.45,Coffee Maker,Home & Kitchen,North,6,0,104.25
2024-10-10,415.19,Vacuum,Home & Kitchen,Central,8,0,48.27
2024-10-10,171.07,Biography,Books,West,10,0.3,25.71
2024-10-10,725.55,Pillow,Home & Kitchen,West,7,0.2,128.57
2024-10-10,93.92,Sneakers,Clothing,East,1,0,87.55
2024-10-10,47.23,Cookbook,Books,North,3,0,15.83
2024-10-11,2292.34,Smartphone,Electronics,South,9,0.1,276.75
2024-10-11,191.64,Science Book,Books,West,7,0,22.3
2024-10-11,448.52,Lamp,Home & Kitchen,West,5,0.25,104.65
2024-10-11,294.6,Pillow,Home & Kitchen,North,3,0.15,112.6
2024-10-11,479.25,Bicycle,Sports,South,9,0.05,53.67
